ALV-7004 or ALV-7004/FAST Data
Date :	"3/27/2010"
Time :	"2:56:28 PM"
Samplename : 	"BSA 1 g/l in YCl3 83mM (second repetition)"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     295.79330
Viscosity [cp]  :	       0.94020
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      50.00000
Duration [s]    :	        70
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     154.76075
MeanCR1 [kHz]   :	     178.09781
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  3.12500E-006	  3.13941E-001	  3.11530E-001	 -1.00000E+000	 -1.00000E+000
  6.25000E-006	  3.38712E-001	  3.34971E-001	 -1.00000E+000	 -1.00000E+000
  9.37500E-006	  3.30649E-001	  3.25163E-001	 -1.00000E+000	 -1.00000E+000
  1.25000E-005	  3.02304E-001	  2.80276E-001	 -1.00000E+000	 -1.00000E+000
  1.56250E-005	  3.43616E-001	  3.45113E-001	 -1.00000E+000	 -1.00000E+000
  1.87500E-005	  3.29901E-001	  3.40624E-001	 -1.00000E+000	 -1.00000E+000
  2.18750E-005	  3.39211E-001	  3.30815E-001	 -1.00000E+000	 -1.00000E+000
  2.50000E-005	  3.29070E-001	  3.42453E-001	 -1.00000E+000	 -1.00000E+000
  2.81250E-005	  3.10200E-001	  3.04382E-001	 -1.00000E+000	 -1.00000E+000
  3.12500E-005	  3.62319E-001	  3.57747E-001	 -1.00000E+000	 -1.00000E+000
  3.43750E-005	  3.06044E-001	  2.86926E-001	 -1.00000E+000	 -1.00000E+000
  3.75000E-005	  3.32311E-001	  3.13525E-001	 -1.00000E+000	 -1.00000E+000
  4.06250E-005	  3.32145E-001	  3.41289E-001	 -1.00000E+000	  5.27270E-001
  4.37500E-005	  3.41621E-001	  3.31314E-001	 -1.00000E+000	  5.05600E-001
  4.68750E-005	  3.37881E-001	  3.36301E-001	 -1.00000E+000	 -3.01374E-001
  5.00000E-005	  3.36218E-001	  3.24248E-001	 -1.00000E+000	  9.70846E-001
  5.62500E-005	  3.14523E-001	  3.25329E-001	 -1.00000E+000	  4.85592E-001
  6.25000E-005	  3.36177E-001	  3.30566E-001	 -1.00000E+000	  4.99389E-001
  6.87500E-005	  3.37839E-001	  3.40624E-001	 -9.56667E-001	  5.47206E-001
  7.50000E-005	  3.25994E-001	  3.07291E-001	  8.51760E-001	  3.77100E-001
  8.12500E-005	  3.35055E-001	  3.30981E-001	  4.28375E-001	  3.96097E-001
  8.75000E-005	  3.25495E-001	  3.21755E-001	  4.51429E-001	  3.87140E-001
  9.37500E-005	  3.29568E-001	  3.41206E-001	  4.42819E-001	  3.96458E-001
  1.00000E-004	  3.23396E-001	  3.17682E-001	  3.78106E-001	  3.66482E-001
  1.12500E-004	  3.28176E-001	  3.20632E-001	  3.77963E-001	  3.55358E-001
  1.25000E-004	  3.23625E-001	  3.18887E-001	  3.67201E-001	  3.56153E-001
  1.37500E-004	  3.24020E-001	  3.11863E-001	  3.33816E-001	  3.42682E-001
  1.50000E-004	  3.28779E-001	  3.25204E-001	  3.36734E-001	  3.51133E-001
