TITLE	BSA_c1_g1_83mMYCl3_rep2
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	TOF
DATE	10/03/28
TIME	12:32:00
SPECTROMETER/DATA SYSTEM	
LOCALE	2057
RESOLUTION	
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  800.0000
LASTX	  250.0000
NPOINTS	    1101
FIRSTY	    -0.00184
MAXY	     0.62693
MINY	    -0.00184
XYDATA
800.0000	-0.00183734
799.5000	-0.00182414
799.0000	-0.00180515
798.5000	-0.00180973
798.0000	-0.00181241
797.5000	-0.00182402
797.0000	-0.00181675
796.5000	-0.00179538
796.0000	-0.00177527
795.5000	-0.00176241
795.0000	-0.00177302
794.5000	-0.00173994
794.0000	-0.00170388
793.5000	-0.00166853
793.0000	-0.00165359
792.5000	-0.00162869
792.0000	-0.00161181
791.5000	-0.00163964
791.0000	-0.00170293
790.5000	-0.00174188
790.0000	-0.00172533
789.5000	-0.00168799
789.0000	-0.00166767
788.5000	-0.00165334
788.0000	-0.00167608
787.5000	-0.00167582
787.0000	-0.00171238
786.5000	-0.00172073
786.0000	-0.00172086
785.5000	-0.00173072
785.0000	-0.00171102
784.5000	-0.00172146
784.0000	-0.00167448
783.5000	-0.00164112
783.0000	-0.00162386
782.5000	-0.00164636
782.0000	-0.00169029
781.5000	-0.00174183
781.0000	-0.00175605
780.5000	-0.00173729
780.0000	-0.00170972
779.5000	-0.00169167
779.0000	-0.00169961
778.5000	-0.00169697
778.0000	-0.00169547
777.5000	-0.00166923
777.0000	-0.00168595
776.5000	-0.00169246
776.0000	-0.00168994
775.5000	-0.00167023
775.0000	-0.00168142
774.5000	-0.00172184
774.0000	-0.00175414
773.5000	-0.00174086
773.0000	-0.00166819
772.5000	-0.00161988
772.0000	-0.00160523
771.5000	-0.00162288
771.0000	-0.00164139
770.5000	-0.00165454
770.0000	-0.00165361
769.5000	-0.00166198
769.0000	-0.00167411
768.5000	-0.00165826
768.0000	-0.00162399
767.5000	-0.00154453
767.0000	-0.00152177
766.5000	-0.00154696
766.0000	-0.00155969
765.5000	-0.00157321
765.0000	-0.00157922
764.5000	-0.00159751
764.0000	-0.00156308
763.5000	-0.00155305
763.0000	-0.00154424
762.5000	-0.00155508
762.0000	-0.00154153
761.5000	-0.00149373
761.0000	-0.00146035
760.5000	-0.00143185
760.0000	-0.00142052
759.5000	-0.00138776
759.0000	-0.00138945
758.5000	-0.00138413
758.0000	-0.00141093
757.5000	-0.00143439
757.0000	-0.00146886
756.5000	-0.00149865
756.0000	-0.00152312
755.5000	-0.00150614
755.0000	-0.00146619
754.5000	-0.00145719
754.0000	-0.00145345
753.5000	-0.00145581
753.0000	-0.00143511
752.5000	-0.00142288
752.0000	-0.00144061
751.5000	-0.00148503
751.0000	-0.00150335
