TITLE	BSA_c50_g1over50_8.3mMYCl3
DATA TYPE	ULTRAVIOLET SPECTRUM
ORIGIN	JASCO
OWNER	TOF
DATE	10/03/28
TIME	11:46:38
SPECTROMETER/DATA SYSTEM	
LOCALE	2057
RESOLUTION	
DELTAX	-0.5
XUNITS	NANOMETERS
YUNITS	ABSORBANCE
FIRSTX	  800.0000
LASTX	  250.0000
NPOINTS	    1101
FIRSTY	     0.00209
MAXY	     0.49570
MINY	     0.00209
XYDATA
800.0000	0.00209442
799.5000	0.00213954
799.0000	0.00215554
798.5000	0.00217964
798.0000	0.00216095
797.5000	0.00214516
797.0000	0.00213556
796.5000	0.00212733
796.0000	0.00213549
795.5000	0.00217737
795.0000	0.00220394
794.5000	0.00219892
794.0000	0.00214944
793.5000	0.0021072
793.0000	0.00211916
792.5000	0.00217351
792.0000	0.00220071
791.5000	0.00219216
791.0000	0.00219407
790.5000	0.00220111
790.0000	0.00220043
789.5000	0.00220741
789.0000	0.00222136
788.5000	0.00222631
788.0000	0.00221713
787.5000	0.00219813
787.0000	0.00219447
786.5000	0.00217783
786.0000	0.00214943
785.5000	0.00212741
785.0000	0.00212375
784.5000	0.00214953
784.0000	0.00216811
783.5000	0.00220646
783.0000	0.0021921
782.5000	0.00218259
782.0000	0.00217327
781.5000	0.00216394
781.0000	0.00215482
780.5000	0.00216783
780.0000	0.00220189
779.5000	0.00224329
779.0000	0.00224677
778.5000	0.00226254
778.0000	0.00223712
777.5000	0.00225752
777.0000	0.00226243
776.5000	0.00228955
776.0000	0.00229582
775.5000	0.0023027
775.0000	0.00229532
774.5000	0.00227213
774.0000	0.00224131
773.5000	0.00224968
773.0000	0.0022491
772.5000	0.00224564
772.0000	0.00221255
771.5000	0.00220723
771.0000	0.00220225
770.5000	0.00220719
770.0000	0.00220352
769.5000	0.00221496
769.0000	0.00223648
768.5000	0.00227916
768.0000	0.00228865
767.5000	0.00229241
767.0000	0.00226298
766.5000	0.00222374
766.0000	0.00219513
765.5000	0.00218643
765.0000	0.00218321
764.5000	0.00223153
764.0000	0.00226334
763.5000	0.00231538
763.0000	0.00235766
762.5000	0.0023481
762.0000	0.00231184
761.5000	0.00224601
761.0000	0.00222489
760.5000	0.00223951
760.0000	0.00228419
759.5000	0.00232753
759.0000	0.00233799
758.5000	0.00233566
758.0000	0.00232418
757.5000	0.00231107
757.0000	0.00230985
756.5000	0.00230649
756.0000	0.00229105
755.5000	0.00225565
755.0000	0.00222852
754.5000	0.00224632
754.0000	0.00229635
753.5000	0.002319
753.0000	0.00232237
752.5000	0.00227967
752.0000	0.00226188
751.5000	0.00223913
751.0000	0.00226354
750.5000	0.00229105
750.0000	0.00231701
749.5000	0.00231918
749.0000	0.00233314
748.5000	0.00233634
748.0000	0.00234921
747.5000	0.00232844
747.0000	0.00232716
746.5000	0.00233616
