ALV-7004 or ALV-7004/FAST Data
Date :	"3/27/2010"
Time :	"11:25:15 AM"
Samplename : 	"BSA 1 g/l in YCl3 8.3mM"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     295.70380
Viscosity [cp]  :	       0.94222
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     150.00000
Duration [s]    :	        70
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     113.74674
MeanCR1 [kHz]   :	     136.51358
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  3.12500E-006	  9.57168E-001	  9.44922E-001	 -3.00000E+000	 -3.00000E+000
  6.25000E-006	  8.97570E-001	  8.94950E-001	 -3.00000E+000	 -3.00000E+000
  9.37500E-006	  8.93276E-001	  9.06954E-001	 -3.00000E+000	 -3.00000E+000
  1.25000E-005	  8.78377E-001	  8.93696E-001	 -3.00000E+000	 -3.00000E+000
  1.56250E-005	  1.02883E+000	  1.03805E+000	 -3.00000E+000	 -3.00000E+000
  1.87500E-005	  9.31363E-001	  9.74263E-001	 -3.00000E+000	 -3.00000E+000
  2.18750E-005	  9.25705E-001	  9.11928E-001	 -3.00000E+000	 -3.00000E+000
  2.50000E-005	  8.90661E-001	  9.14640E-001	 -3.00000E+000	 -3.00000E+000
  2.81250E-005	  9.57526E-001	  1.00258E+000	 -3.00000E+000	 -3.00000E+000
  3.12500E-005	  9.39026E-001	  9.25784E-001	 -3.00000E+000	 -3.00000E+000
  3.43750E-005	  9.02098E-001	  9.24920E-001	 -3.00000E+000	 -3.00000E+000
  3.75000E-005	  9.54153E-001	  9.60490E-001	 -3.00000E+000	 -3.00000E+000
  4.06250E-005	  8.99436E-001	  9.18732E-001	 -3.00000E+000	  1.58210E+000
  4.37500E-005	  9.15663E-001	  8.94417E-001	 -3.00000E+000	  1.95391E+000
  4.68750E-005	  9.58453E-001	  9.23098E-001	 -3.00000E+000	 -7.77697E-001
  5.00000E-005	  9.38220E-001	  9.16159E-001	 -3.00000E+000	  3.05579E+000
  5.62500E-005	  9.33733E-001	  9.32681E-001	 -3.00000E+000	  1.51995E+000
  6.25000E-005	  9.09890E-001	  8.79702E-001	 -3.00000E+000	  1.51292E+000
  6.87500E-005	  9.01884E-001	  8.93790E-001	 -2.87892E+000	  1.67648E+000
  7.50000E-005	  8.97510E-001	  8.91575E-001	  2.61943E+000	  1.14770E+000
  8.12500E-005	  9.38123E-001	  9.31791E-001	  1.30387E+000	  1.22254E+000
  8.75000E-005	  9.32994E-001	  9.26544E-001	  1.18632E+000	  1.21309E+000
  9.37500E-005	  9.30494E-001	  9.30650E-001	  1.21438E+000	  1.17792E+000
  1.00000E-004	  9.22243E-001	  9.00902E-001	  1.09818E+000	  1.05436E+000
  1.12500E-004	  9.28796E-001	  9.22453E-001	  1.08021E+000	  1.09904E+000
  1.25000E-004	  9.19344E-001	  9.17055E-001	  1.01917E+000	  1.09458E+000
  1.37500E-004	  9.23206E-001	  9.13818E-001	  9.56143E-001	  1.04211E+000
  1.50000E-004	  9.26008E-001	  9.34837E-001	  9.65911E-001	  1.05411E+000
  1.62500E-004	  9.21794E-001	  9.17024E-001	  9.16030E-001	  1.00174E+000
  1.75000E-004	  9.32015E-001	  9.30254E-001	  9.34934E-001	  1.01039E+000
  1.87500E-004	  9.38701E-001	  9.25899E-001	  8.94265E-001	  1.00198E+000
  2.00000E-004	  9.22036E-001	  9.01324E-001	  9.13286E-001	  1.00450E+000
  2.25000E-004	  9.15586E-001	  9.15820E-001	  9.03761E-001	  9.88051E-001
  2.50000E-004	  9.02669E-001	  9.03876E-001	  9.02249E-001	  9.94829E-001
  2.75000E-004	  9.16910E-001	  9.13763E-001	  9.00913E-001	  9.56054E-001
  3.00000E-004	  9.15607E-001	  9.10723E-001	  8.83580E-001	  9.84085E-001
  3.25000E-004	  8.94709E-001	  8.83837E-001	  8.99098E-001	  9.87076E-001
  3.50000E-004	  9.16550E-001	  9.04497E-001	  9.12318E-001	  9.41190E-001
  3.75000E-004	  9.04032E-001	  9.13367E-001	  8.91987E-001	  9.47814E-001
  4.00000E-004	  9.04504E-001	  9.06303E-001	  8.92173E-001	  9.60641E-001
  4.50000E-004	  8.97800E-001	  8.94885E-001	  8.92441E-001	  9.51143E-001
  5.00000E-004	  8.98939E-001	  9.00853E-001	  8.94502E-001	  9.36169E-001
  5.50000E-004	  8.87551E-001	  8.89455E-001	  8.87663E-001	  9.48660E-001
