ALV-7004 or ALV-7004/FAST Data
Date :	"3/27/2010"
Time :	"3:16:11 PM"
Samplename : 	"BSA 1 g/l in YCl3 83mM (second repetition)"
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     295.78496
Viscosity [cp]  :	       0.94029
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	     130.00000
Duration [s]    :	        70
Runs            :	         1
Mode            :	"C-CH0/1+1/0"
MeanCR0 [kHz]   :	     153.31855
MeanCR1 [kHz]   :	     176.68297
MeanCR2 [kHz]   :	       0.00000
MeanCR3 [kHz]   :	       0.00000

"Correlation"
  3.12500E-006	  9.49180E-001	  9.58608E-001	 -3.00000E+000	 -3.00000E+000
  6.25000E-006	  9.57685E-001	  9.37028E-001	 -3.00000E+000	 -3.00000E+000
  9.37500E-006	  9.57079E-001	  9.63126E-001	 -3.00000E+000	 -3.00000E+000
  1.25000E-005	  9.41874E-001	  9.05465E-001	 -3.00000E+000	 -3.00000E+000
  1.56250E-005	  9.76739E-001	  9.84857E-001	 -3.00000E+000	 -3.00000E+000
  1.87500E-005	  1.01131E+000	  1.03629E+000	 -3.00000E+000	 -3.00000E+000
  2.18750E-005	  9.68453E-001	  9.60956E-001	 -3.00000E+000	 -3.00000E+000
  2.50000E-005	  1.00578E+000	  1.04907E+000	 -3.00000E+000	 -3.00000E+000
  2.81250E-005	  9.70949E-001	  9.66248E-001	 -3.00000E+000	 -3.00000E+000
  3.12500E-005	  9.98794E-001	  9.81928E-001	 -3.00000E+000	 -3.00000E+000
  3.43750E-005	  9.42121E-001	  9.69475E-001	 -3.00000E+000	 -3.00000E+000
  3.75000E-005	  9.77410E-001	  9.44476E-001	 -3.00000E+000	 -3.00000E+000
  4.06250E-005	  9.88304E-001	  9.86478E-001	 -3.00000E+000	  1.55085E+000
  4.37500E-005	  1.00769E+000	  1.00729E+000	 -3.00000E+000	  1.50014E+000
  4.68750E-005	  9.82599E-001	  9.87574E-001	 -3.00000E+000	 -8.35153E-001
  5.00000E-005	  1.00183E+000	  9.89766E-001	 -3.00000E+000	  2.93418E+000
  5.62500E-005	  9.56367E-001	  9.55072E-001	 -3.00000E+000	  1.46218E+000
  6.25000E-005	  1.01039E+000	  1.00381E+000	 -3.00000E+000	  1.46791E+000
  6.87500E-005	  9.55662E-001	  9.58210E-001	 -2.85471E+000	  1.63831E+000
  7.50000E-005	  9.68748E-001	  9.74059E-001	  2.62522E+000	  1.16240E+000
  8.12500E-005	  9.97617E-001	  9.80616E-001	  1.21196E+000	  1.19219E+000
  8.75000E-005	  9.47344E-001	  9.38948E-001	  1.31796E+000	  1.16401E+000
  9.37500E-005	  9.50415E-001	  9.39916E-001	  1.23449E+000	  1.15851E+000
  1.00000E-004	  9.44048E-001	  9.47372E-001	  1.11430E+000	  1.08738E+000
  1.12500E-004	  9.80419E-001	  9.72199E-001	  1.14750E+000	  1.11600E+000
  1.25000E-004	  9.69486E-001	  9.79701E-001	  1.03829E+000	  1.09145E+000
  1.37500E-004	  9.64518E-001	  9.57742E-001	  9.83687E-001	  1.07263E+000
  1.50000E-004	  9.79420E-001	  9.80868E-001	  9.89224E-001	  1.05085E+000
  1.62500E-004	  9.63168E-001	  9.56398E-001	  9.59441E-001	  1.05727E+000
  1.75000E-004	  9.68257E-001	  9.54920E-001	  9.50296E-001	  1.03949E+000
  1.87500E-004	  9.77743E-001	  9.76659E-001	  9.63072E-001	  1.05344E+000
  2.00000E-004	  9.76868E-001	  9.79219E-001	  9.52491E-001	  1.03126E+000
  2.25000E-004	  9.65475E-001	  9.75960E-001	  9.69392E-001	  1.01850E+000
  2.50000E-004	  9.57276E-001	  9.52840E-001	  9.47286E-001	  1.02753E+000
  2.75000E-004	  9.61000E-001	  9.64194E-001	  9.41540E-001	  1.01350E+000
  3.00000E-004	  9.60770E-001	  9.52035E-001	  9.45376E-001	  1.00593E+000
  3.25000E-004	  9.60295E-001	  9.59335E-001	  9.66458E-001	  1.00646E+000
  3.50000E-004	  9.63178E-001	  9.65743E-001	  9.45815E-001	  1.00458E+000
  3.75000E-004	  9.58553E-001	  9.49166E-001	  9.63365E-001	  9.87337E-001
  4.00000E-004	  9.65308E-001	  9.67384E-001	  9.53142E-001	  9.84219E-001
  4.50000E-004	  9.52596E-001	  9.51954E-001	  9.44323E-001	  9.84426E-001
  5.00000E-004	  9.50023E-001	  9.44313E-001	  9.49910E-001	  9.88506E-001
  5.50000E-004	  9.49550E-001	  9.44565E-001	  9.49948E-001	  9.80611E-001
  6.00000E-004	  9.55393E-001	  9.49510E-001	  9.44861E-001	  9.76692E-001
  6.50000E-004	  9.43369E-001	  9.40611E-001	  9.50851E-001	  9.76045E-001
  7.00000E-004	  9.48257E-001	  9.39099E-001	  9.39043E-001	  9.60811E-001
  7.50000E-004	  9.42102E-001	  9.42189E-001	  9.62428E-001	  9.64356E-001
  8.00000E-004	  9.31865E-001	  9.28753E-001	  9.46287E-001	  9.68789E-001
  9.00000E-004	  9.35081E-001	  9.31461E-001	  9.34245E-001	  9.51532E-001
  1.00000E-003	  9.29230E-001	  9.28030E-001	  9.30319E-001	  9.55129E-001
  1.10000E-003	  9.25824E-001	  9.24086E-001	  9.19100E-001	  9.54216E-001
  1.20000E-003	  9.21364E-001	  9.21504E-001	  9.28975E-001	  9.46011E-001
